year,type,discipline,event,as,athlete_id,noc,team,place,tied,medal,First_Name,Last_Name
1956.0,Summer,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Men (Olympic)",Harihar Banerjee,42838,IND,,35.0,False,,Harihar,Banerjee
1980.0,Summer,Shooting,"Small-Bore Rifle, Prone, 50 metres, Open (Olympic)",Gian Chand,42839,IND,,38.0,True,,Gian,Chand
1972.0,Summer,Shooting,"Small-Bore Rifle, Prone, 50 metres, Open (Olympic)",Prithipal Chatterjee,42840,IND,,95.0,False,,Prithipal,Chatterjee
1960.0,Summer,Shooting,"Rapid-Fire Pistol, 25 metres, Men (Olympic)",P. S. Cheema,42841,IND,,57.0,False,,P.,S.
1972.0,Summer,Shooting,"Small-Bore Rifle, Prone, 50 metres, Open (Olympic)",Roy Choudhury,42842,IND,,99.0,False,,Roy,Choudhury
1980.0,Summer,Shooting,"Small-Bore Rifle, Prone, 50 metres, Open (Olympic)",Roy Choudhury,42842,IND,,44.0,True,,Roy,Choudhury
1952.0,Summer,Shooting,"Small-Bore Rifle, Prone, 50 metres, Men (Olympic)",Souren Chowdhury,42843,IND,,39.0,False,,Souren,Chowdhury
1984.0,Summer,Shooting,"Skeet, Open (Olympic)",Harisimran Singh Sandhu,42844,IND,,64.0,True,,Harisimran,Singh
1960.0,Summer,Shooting,"Trap, Men (Olympic)",Keshav Sen,42845,IND,,1.0,False,,Keshav,Sen
1984.0,Summer,Shooting,"Rapid-Fire Pistol, 25 metres, Men (Olympic)",Mohinder Lal,42846,IND,,34.0,True,,Mohinder,Lal
1996.0,Summer,Shooting,"Air Pistol, 10 metres, Men (Olympic)",Jaspal Rana,42847,IND,,29.0,True,,Jaspal,Rana
1996.0,Summer,Shooting,"Free Pistol, 50 metres, Men (Olympic)",Jaspal Rana,42847,IND,,45.0,False,,Jaspal,Rana
1984.0,Summer,Shooting,"Air Rifle, 10 metres, Men (Olympic)",Bhagirath Samai,42848,IND,,39.0,True,,Bhagirath,Samai
1984.0,Summer,Shooting,"Small-Bore Rifle, Prone, 50 metres, Men (Olympic)",Bhagirath Samai,42848,IND,,45.0,True,,Bhagirath,Samai
1956.0,Summer,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Men (Olympic)",Haricharan Shaw,42849,IND,,38.0,False,,Haricharan,Shaw
1964.0,Summer,Shooting,"Trap, Men (Olympic)",Devi Singh,42850,IND,,49.0,False,,Devi,Singh
1960.0,Summer,Shooting,"Trap, Men (Olympic)",Karni Singh,42851,IND,,8.0,True,,Karni,Singh
1964.0,Summer,Shooting,"Trap, Men (Olympic)",Karni Singh,42851,IND,,26.0,False,,Karni,Singh
1968.0,Summer,Shooting,"Trap, Open (Olympic)",Karni Singh,42851,IND,,10.0,False,,Karni,Singh
1968.0,Summer,Shooting,"Skeet, Open (Olympic)",Karni Singh,42851,IND,,28.0,False,,Karni,Singh
1972.0,Summer,Shooting,"Trap, Open (Olympic)",Karni Singh,42851,IND,,34.0,False,,Karni,Singh
1972.0,Summer,Shooting,"Skeet, Open (Olympic)",Karni Singh,42851,IND,,36.0,False,,Karni,Singh
1980.0,Summer,Shooting,"Trap, Open (Olympic)",Karni Singh,42851,IND,,14.0,True,,Karni,Singh
1984.0,Summer,Shooting,"Trap, Open (Olympic)",Mansher Singh,42852,IND,,35.0,True,,Mansher,Singh
1996.0,Summer,Shooting,"Trap, Men (Olympic)",Mansher Singh,42852,IND,,31.0,True,,Mansher,Singh
2004.0,Summer,Shooting,"Trap, Men (Olympic)",Mansher Singh,42852,IND,,21.0,True,,Mansher,Singh
2008.0,Summer,Shooting,"Trap, Men (Olympic)",Mansher Singh,42852,IND,,8.0,False,,Mansher,Singh
1968.0,Summer,Shooting,"Trap, Open (Olympic)",Randhir Singh,42853,IND,,17.0,False,,Randhir,Singh
1972.0,Summer,Shooting,"Trap, Open (Olympic)",Randhir Singh,42853,IND,,44.0,False,,Randhir,Singh
1976.0,Summer,Shooting,"Trap, Open (Olympic)",Randhir Singh,42853,IND,,21.0,True,,Randhir,Singh
1980.0,Summer,Shooting,"Trap, Open (Olympic)",Randhir Singh,42853,IND,,21.0,False,,Randhir,Singh
1984.0,Summer,Shooting,"Trap, Open (Olympic)",Randhir Singh,42853,IND,,35.0,True,,Randhir,Singh
1976.0,Summer,Shooting,"Skeet, Open (Olympic)",Bhim Singh Bahadur,42854,IND,,67.0,False,,Bhim,Singh
1976.0,Summer,Shooting,"Skeet, Open (Olympic)",Gurbir Singh Sandhu,42855,IND,,56.0,True,,Gurbir,Singh
1984.0,Summer,Shooting,"Free Pistol, 50 metres, Men (Olympic)",Baljit Singh Kharab,42856,IND,,31.0,True,,Baljit,Singh
1984.0,Summer,Shooting,"Rapid-Fire Pistol, 25 metres, Men (Olympic)",Rajinder Kumar Vij,42857,IND,,32.0,True,,Rajinder,Kumar
1952.0,Summer,Swimming (Aquatics),"100 metres Freestyle, Women (Olympic)",Dolly Nazir,48273,IND,,41.0,False,,Dolly,Nazir
1952.0,Summer,Swimming (Aquatics),"100 metres Backstroke, Women (Olympic)",Dolly Nazir,48273,IND,,,False,,Dolly,Nazir
1952.0,Summer,Swimming (Aquatics),"200 metres Breaststroke, Women (Olympic)",Dolly Nazir,48273,IND,,32.0,False,,Dolly,Nazir
1996.0,Summer,Swimming (Aquatics),"50 metres Freestyle, Women (Olympic)",Sangeeta Puri,48274,IND,,48.0,False,,Sangeeta,Puri
1952.0,Summer,Swimming (Aquatics),"400 metres Freestyle, Women (Olympic)",Arati Saha,48275,IND,,,False,,Arati,Saha
1952.0,Summer,Swimming (Aquatics),"200 metres Breaststroke, Women (Olympic)",Arati Saha,48275,IND,,33.0,False,,Arati,Saha
1956.0,Summer,Swimming (Aquatics),"100 metres Freestyle, Men (Olympic)",Shrichand Bajaj,48276,IND,,34.0,False,,Shrichand,Bajaj
1956.0,Summer,Swimming (Aquatics),"400 metres Freestyle, Men (Olympic)",Shrichand Bajaj,48276,IND,,,False,,Shrichand,Bajaj
1952.0,Summer,Swimming (Aquatics),"100 metres Backstroke, Men (Olympic)",Bijoy Barman,48277,IND,,38.0,False,,Bijoy,Barman
1952.0,Summer,Swimming (Aquatics),Water Polo (Aquatics),Bijoy Barman,48277,IND,IND,,True,,Bijoy,Barman
1952.0,Summer,Swimming (Aquatics),"Water Polo, Men (Olympic)",Bijoy Barman,48277,IND,India,17.0,True,,Bijoy,Barman
1948.0,Summer,Swimming (Aquatics),"400 metres Freestyle, Men (Olympic)",Bimal Chandra,48278,IND,,7.0,False,,Bimal,Chandra
1948.0,Summer,Swimming (Aquatics),"1,500 metres Freestyle, Men (Olympic)",Bimal Chandra,48278,IND,,6.0,False,,Bimal,Chandra
1932.0,Summer,Swimming (Aquatics),"400 metres Freestyle, Men (Olympic)",Nalin Malik,48279,IND,,4.0,False,,Nalin,Malik
1932.0,Summer,Swimming (Aquatics),"1,500 metres Freestyle, Men (Olympic)",Nalin Malik,48279,IND,,4.0,False,,Nalin,Malik
1956.0,Summer,Swimming (Aquatics),"200 metres Breaststroke, Men (Olympic)",Shamsher Khan,48280,IND,,15.0,False,,Shamsher,Khan
1956.0,Summer,Swimming (Aquatics),"200 metres Butterfly, Men (Olympic)",Shamsher Khan,48280,IND,,19.0,False,,Shamsher,Khan
1988.0,Summer,Swimming (Aquatics),"200 metres Butterfly, Men (Olympic)",Khazan Singh Tokas,48281,IND,,28.0,False,,Khazan,Singh
1948.0,Summer,Swimming (Aquatics),"100 metres Freestyle, Men (Olympic)",Isaac Mansoor,48282,IND,,7.0,False,,Isaac,Mansoor
1948.0,Summer,Swimming (Aquatics),Water Polo (Aquatics),Isaac Mansoor,48282,IND,IND,,True,,Isaac,Mansoor
1948.0,Summer,Swimming (Aquatics),"Water Polo, Men (Olympic)",Isaac Mansoor,48282,IND,India,9.0,True,,Isaac,Mansoor
1952.0,Summer,Swimming (Aquatics),"100 metres Freestyle, Men (Olympic)",Isaac Mansoor,48282,IND,,60.0,False,,Isaac,Mansoor
1952.0,Summer,Swimming (Aquatics),Water Polo (Aquatics),Isaac Mansoor,48282,IND,IND,,True,,Isaac,Mansoor
1952.0,Summer,Swimming (Aquatics),"Water Polo, Men (Olympic)",Isaac Mansoor,48282,IND,India,17.0,True,,Isaac,Mansoor
1948.0,Summer,Swimming (Aquatics),"200 metres Breaststroke, Men (Olympic)",Prafulla Mullick,48283,IND,,8.0,False,,Prafulla,Mullick
1964.0,Summer,Diving (Aquatics),"Springboard, Men (Olympic)",Ansuya Prasad,48284,IND,,25.0,False,,Ansuya,Prasad
1964.0,Summer,Diving (Aquatics),"Platform, Men (Olympic)",Sohan Singh,48285,IND,,30.0,False,,Sohan,Singh
1996.0,Summer,Swimming (Aquatics),"50 metres Freestyle, Men (Olympic)",Sebastian Xavier,48286,IND,,49.0,False,,Sebastian,Xavier
1952.0,Summer,Water Polo (Aquatics),"Water Polo, Men (Olympic)",Birendra Basak,54225,IND,India,17.0,True,,Birendra,Basak
1948.0,Summer,Water Polo (Aquatics),"Water Polo, Men (Olympic)",Samarandra Chatterjee,54226,IND,India,9.0,True,,Samarandra,Chatterjee
1948.0,Summer,Swimming (Aquatics),"100 metres Freestyle, Men (Olympic)",Dilip Mitra,54227,IND,,8.0,False,,Dilip,Mitra
1948.0,Summer,Swimming (Aquatics),Water Polo (Aquatics),Dilip Mitra,54227,IND,IND,,True,,Dilip,Mitra
1948.0,Summer,Swimming (Aquatics),"Water Polo, Men (Olympic)",Dilip Mitra,54227,IND,India,,False,,Dilip,Mitra
1948.0,Summer,Swimming (Aquatics),"100 metres Backstroke, Men (Olympic)",Prahtip Mitra,54228,IND,,7.0,False,,Prahtip,Mitra
1948.0,Summer,Swimming (Aquatics),"100 metres Freestyle, Men (Olympic)",Sachin Nag,54229,IND,,6.0,False,,Sachin,Nag
1948.0,Summer,Swimming (Aquatics),"400 metres Freestyle, Men (Olympic)",Sachin Nag,54229,IND,,,False,,Sachin,Nag
1948.0,Summer,Swimming (Aquatics),Water Polo (Aquatics),Sachin Nag,54229,IND,IND,,True,,Sachin,Nag
1948.0,Summer,Swimming (Aquatics),"Water Polo, Men (Olympic)",Sachin Nag,54229,IND,India,9.0,True,,Sachin,Nag
1952.0,Summer,Water Polo (Aquatics),"Water Polo, Men (Olympic)",Sachin Nag,54229,IND,India,17.0,True,,Sachin,Nag
1952.0,Summer,Water Polo (Aquatics),Swimming (Aquatics),Sachin Nag,54229,IND,IND,,True,,Sachin,Nag
1952.0,Summer,Water Polo (Aquatics),"100 metres Freestyle, Men (Olympic)",Sachin Nag,54229,IND,,,False,,Sachin,Nag
1952.0,Summer,Water Polo (Aquatics),"Water Polo, Men (Olympic)",Sambhu Saha,54230,IND,India,17.0,True,,Sambhu,Saha
1948.0,Summer,Swimming (Aquatics),"100 metres Backstroke, Men (Olympic)",Kanti Shah,54231,IND,,7.0,False,,Kanti,Shah
1952.0,Summer,Swimming (Aquatics),"100 metres Backstroke, Men (Olympic)",Kanti Shah,54231,IND,,37.0,False,,Kanti,Shah
1952.0,Summer,Swimming (Aquatics),Water Polo (Aquatics),Kanti Shah,54231,IND,IND,,True,,Kanti,Shah
1952.0,Summer,Swimming (Aquatics),"Water Polo, Men (Olympic)",Kanti Shah,54231,IND,India,17.0,True,,Kanti,Shah
1952.0,Summer,Water Polo (Aquatics),"Water Polo, Men (Olympic)",Kedar Shah,54232,IND,India,17.0,True,,Kedar,Shah
1952.0,Summer,Water Polo (Aquatics),"Water Polo, Men (Olympic)",David Sopher,54233,IND,India,17.0,True,,David,Sopher
2000.0,Summer,Athletics,"4 × 100 metres Relay, Men (Olympic)",Anil Kumar Prakash,55086,IND,India,7.0,False,,Anil,Kumar
1992.0,Summer,Weightlifting,"Flyweight, Men (Olympic)",Badathala Adisekhar,56007,IND,,10.0,False,,Badathala,Adisekhar
1996.0,Summer,Weightlifting,"Flyweight, Men (Olympic)",Badathala Adisekhar,56007,IND,,18.0,False,,Badathala,Adisekhar
1988.0,Summer,Weightlifting,"Flyweight, Men (Olympic)",Raghavan Chanderasekaran,56008,IND,,19.0,False,,Raghavan,Chanderasekaran
1996.0,Summer,Weightlifting,"Bantamweight, Men (Olympic)",Raghavan Chanderasekaran,56008,IND,,11.0,False,,Raghavan,Chanderasekaran
1960.0,Summer,Weightlifting,"Featherweight, Men (Olympic)",Laxmi Kanta Das,56009,IND,,12.0,False,,Laxmi,Kanta
1964.0,Summer,Weightlifting,"Featherweight, Men (Olympic)",Laxmi Kanta Das,56009,IND,,13.0,False,,Laxmi,Kanta
1980.0,Summer,Weightlifting,"Flyweight, Men (Olympic)",Karunagaran Ekambaram,56010,IND,,,False,,Karunagaran,Ekambaram
1964.0,Summer,Weightlifting,"Bantamweight, Men (Olympic)",Mohon Lal Ghosh,56011,IND,,14.0,False,,Mohon,Lal
1968.0,Summer,Weightlifting,"Featherweight, Men (Olympic)",Mohon Lal Ghosh,56011,IND,,15.0,True,,Mohon,Lal
1984.0,Summer,Weightlifting,"Bantamweight, Men (Olympic)",Deven Govindasami,56012,IND,,10.0,False,,Deven,Govindasami
1996.0,Summer,Weightlifting,"Lightweight, Men (Olympic)",Samsudeen Kabeer,56013,IND,,23.0,False,,Samsudeen,Kabeer
1984.0,Summer,Weightlifting,"Flyweight, Men (Olympic)",Mahendran Kannan,56014,IND,,10.0,False,,Mahendran,Kannan
1996.0,Summer,Weightlifting,"Featherweight, Men (Olympic)",Sandeep Kumar,56015,IND,,33.0,False,,Sandeep,Kumar
1984.0,Summer,Weightlifting,"Flyweight, Men (Olympic)",Manikyalu Malla Venkata,56016,IND,,,False,,Manikyalu,Malla
1948.0,Summer,Weightlifting,"Featherweight, Men (Olympic)",Daniel Pon Mony,56017,IND,,16.0,False,,Daniel,Pon
1952.0,Summer,Weightlifting,"Featherweight, Men (Olympic)",Daniel Pon Mony,56017,IND,,12.0,False,,Daniel,Pon
1972.0,Summer,Weightlifting,"Flyweight, Men (Olympic)",Anil Mondal,56018,IND,,11.0,False,,Anil,Mondal
1976.0,Summer,Weightlifting,"Flyweight, Men (Olympic)",Anil Mondal,56018,IND,,,False,,Anil,Mondal
1956.0,Summer,Weightlifting,"Bantamweight, Men (Olympic)",Valli Asari Mookan,56019,IND,,12.0,False,,Valli,Asari
1980.0,Summer,Weightlifting,"Bantamweight, Men (Olympic)",Tamil Selwan Muniswamy,56020,IND,,,False,,Tamil,Selwan
1988.0,Summer,Weightlifting,"Flyweight, Men (Olympic)",Gurunathan Muthuswamy,56021,IND,,11.0,False,,Gurunathan,Muthuswamy
1992.0,Summer,Weightlifting,"Featherweight, Men (Olympic)",Sivaraj Naalamuthu Pillai,56022,IND,,22.0,False,,Sivaraj,Naalamuthu
1996.0,Summer,Weightlifting,"Middleweight, Men (Olympic)",Satheesha Rai,56023,IND,,15.0,False,,Satheesha,Rai
1948.0,Summer,Weightlifting,"Heavyweight, Men (Olympic)",Dandamudi Rajagopal,56024,IND,,16.0,False,,Dandamudi,Rajagopal
1956.0,Summer,Weightlifting,"Heavyweight, Men (Olympic)",Dandamudi Rajagopal,56024,IND,,9.0,False,,Dandamudi,Rajagopal
1992.0,Summer,Weightlifting,"Bantamweight, Men (Olympic)",Ponnuswamy Rangaswamy,56025,IND,,18.0,False,,Ponnuswamy,Rangaswamy
1952.0,Summer,Weightlifting,"Middle-Heavyweight, Men (Olympic)",Kamineni Eswara Rao,56026,IND,,,False,,Kamineni,Eswara
1956.0,Summer,Weightlifting,"Middle-Heavyweight, Men (Olympic)",Kamineni Eswara Rao,56026,IND,,11.0,False,,Kamineni,Eswara
1984.0,Summer,Weightlifting,"Featherweight, Men (Olympic)",Kamalakanta Santra,56027,IND,,15.0,False,,Kamalakanta,Santra
1936.0,Summer,Weightlifting,"Middleweight, Men (Olympic)",U Zaw Weik,56028,IND,,15.0,False,,U,Zaw
1964.0,Summer,Wrestling,"Middleweight, Greco-Roman, Men (Olympic)",Ganpat Andhalkar,58683,IND,,,False,,Ganpat,Andhalkar
1964.0,Summer,Wrestling,"Heavyweight, Freestyle, Men (Olympic)",Ganpat Andhalkar,58683,IND,,,False,,Ganpat,Andhalkar
1980.0,Summer,Wrestling,"Flyweight, Freestyle, Men (Olympic)",Ashok Kumar,58684,IND,,,False,,Ashok,Kumar
1948.0,Summer,Wrestling,"Welterweight, Freestyle, Men (Olympic)",Anant Bhargava,58685,IND,,,False,,Anant,Bhargava
1948.0,Summer,Wrestling,"Bantamweight, Freestyle, Men (Olympic)",Nirmal Bhose,58686,IND,,,False,,Nirmal,Bhose
1960.0,Summer,Wrestling,"Welterweight, Freestyle, Men (Olympic)",Udey Chand,58687,IND,,14.0,True,,Udey,Chand
1964.0,Summer,Wrestling,"Lightweight, Freestyle, Men (Olympic)",Udey Chand,58687,IND,,,False,,Udey,Chand
1968.0,Summer,Wrestling,"Lightweight, Freestyle, Men (Olympic)",Udey Chand,58687,IND,,6.0,False,,Udey,Chand
1992.0,Summer,Wrestling,"Featherweight, Freestyle, Men (Olympic)",Dharan Singh Dahiya,58688,IND,,,False,,Dharan,Singh
1952.0,Summer,Wrestling,"Flyweight, Freestyle, Men (Olympic)",Niranjan Das,58689,IND,,,False,,Niranjan,Das
1956.0,Summer,Wrestling,"Flyweight, Freestyle, Men (Olympic)",Baban Daware,58690,IND,,,False,,Baban,Daware
1984.0,Summer,Wrestling,"Light-Flyweight, Freestyle, Men (Olympic)",Sunil Dutt,58691,IND,,7.0,False,,Sunil,Dutt
1960.0,Summer,Wrestling,"Lightweight, Freestyle, Men (Olympic)",Parkash Gian,58692,IND,,15.0,False,,Parkash,Gian
1972.0,Summer,Wrestling,"Middleweight, Freestyle, Men (Olympic)",Harishchandra Birajdar,58693,IND,,,False,,Harishchandra,Birajdar
1948.0,Summer,Wrestling,"Flyweight, Freestyle, Men (Olympic)",Khashaba Jadhav,58694,IND,,6.0,False,,Khashaba,Jadhav
1952.0,Summer,Wrestling,"Bantamweight, Freestyle, Men (Olympic)",Khashaba Jadhav,58694,IND,,3.0,False,Bronze,Khashaba,Jadhav
1992.0,Summer,Wrestling,"Light-Flyweight, Greco-Roman, Men (Olympic)",Pappu Jadav,58695,IND,,8.0,False,,Pappu,Jadav
1996.0,Summer,Wrestling,"Flyweight, Greco-Roman, Men (Olympic)",Pappu Jadav,58695,IND,,17.0,True,,Pappu,Jadav
1952.0,Summer,Wrestling,"Light-Heavyweight, Freestyle, Men (Olympic)",Shrirang Jadhav,58696,IND,,,False,,Shrirang,Jadhav
1936.0,Summer,Wrestling,"Middleweight, Freestyle, Men (Olympic)",Karam Rasul,58697,IND,,,False,,Karam,Rasul
1992.0,Summer,Wrestling,"Flyweight, Freestyle, Men (Olympic)",Anil Kumar,58698,IND,,,False,,Anil,Kumar
1992.0,Summer,Wrestling,"Bantamweight, Freestyle, Men (Olympic)",Ashok Kumar,58699,IND,,,False,,Ashok,Kumar
1988.0,Summer,Wrestling,"Welterweight, Freestyle, Men (Olympic)",Naresh Kumar,58700,IND,,,False,,Naresh,Kumar
1988.0,Summer,Wrestling,"Light-Flyweight, Freestyle, Men (Olympic)",Rajesh Kumar,58701,IND,,,False,,Rajesh,Kumar
1968.0,Summer,Wrestling,"Flyweight, Greco-Roman, Men (Olympic)",Sudesh Kumar,58702,IND,,,False,,Sudesh,Kumar
1968.0,Summer,Wrestling,"Flyweight, Freestyle, Men (Olympic)",Sudesh Kumar,58702,IND,,6.0,False,,Sudesh,Kumar
1972.0,Summer,Wrestling,"Flyweight, Freestyle, Men (Olympic)",Sudesh Kumar,58702,IND,,4.0,False,,Sudesh,Kumar
1988.0,Summer,Wrestling,"Bantamweight, Freestyle, Men (Olympic)",Vinod Kumar,58703,IND,,,False,,Vinod,Kumar
1964.0,Summer,Wrestling,"Light-Heavyweight, Greco-Roman, Men (Olympic)",Maruti Mane,58704,IND,,,False,,Maruti,Mane
1964.0,Summer,Wrestling,"Light-Heavyweight, Freestyle, Men (Olympic)",Maruti Mane,58704,IND,,,False,,Maruti,Mane
1952.0,Summer,Wrestling,"Featherweight, Freestyle, Men (Olympic)",Keshav Mangave,58705,IND,,4.0,False,,Keshav,Mangave
1972.0,Summer,Wrestling,"Light-Flyweight, Freestyle, Men (Olympic)",Adkar Maruti,58706,IND,,,False,,Adkar,Maruti
1936.0,Summer,Wrestling,"Welterweight, Freestyle, Men (Olympic)",Rashid Anwar,58707,IND,,,False,,Rashid,Anwar
1920.0,Summer,Wrestling,"Middleweight, Freestyle, Men (Olympic)",Kumar Navale,58708,IND,,9.0,True,,Kumar,Navale
1956.0,Summer,Wrestling,"Lightweight, Freestyle, Men (Olympic)",Lakhshmi Kant Pandey,58709,IND,,,False,,Lakhshmi,Kant
1956.0,Summer,Wrestling,"Bantamweight, Freestyle, Men (Olympic)",Tarashkeswar Pandey,58710,IND,,,False,,Tarashkeswar,Pandey
1964.0,Summer,Wrestling,"Featherweight, Greco-Roman, Men (Olympic)",Bandu Patil,58711,IND,,,False,,Bandu,Patil
1964.0,Summer,Wrestling,"Featherweight, Freestyle, Men (Olympic)",Bandu Patil,58711,IND,,,False,,Bandu,Patil
1992.0,Summer,Wrestling,"Featherweight, Greco-Roman, Men (Olympic)",M. R. Patil,58712,IND,,,False,,M.,R.
1984.0,Summer,Wrestling,"Light-Heavyweight, Freestyle, Men (Olympic)",Jai Prakash,58713,IND,,,False,,Jai,Prakash
1972.0,Summer,Wrestling,"Bantamweight, Freestyle, Men (Olympic)",Prem Nath,58714,IND,,4.0,False,,Prem,Nath
1972.0,Summer,Wrestling,"Light-Heavyweight, Freestyle, Men (Olympic)",Chandgi Ram,58715,IND,,,False,,Chandgi,Ram
1956.0,Summer,Wrestling,"Heavyweight, Freestyle, Men (Olympic)",Lila Ram,58716,IND,,,False,,Lila,Ram
1956.0,Summer,Wrestling,"Featherweight, Freestyle, Men (Olympic)",Ram Sarup,58717,IND,,,False,,Ram,Sarup
1948.0,Summer,Wrestling,"Middleweight, Freestyle, Men (Olympic)",Keshav Roy,58718,IND,,,False,,Keshav,Roy
1972.0,Summer,Wrestling,"Featherweight, Freestyle, Men (Olympic)",Satpal Singh,58719,IND,,,False,,Satpal,Singh
1980.0,Summer,Wrestling,"Heavyweight, Freestyle, Men (Olympic)",Satpal Singh,58719,IND,,,False,,Satpal,Singh
1988.0,Summer,Wrestling,"Lightweight, Freestyle, Men (Olympic)",Satyawan,58720,IND,,,False,,Satyawan,
1960.0,Summer,Wrestling,"Featherweight, Freestyle, Men (Olympic)",Sundar Shyam,58721,IND,,25.0,False,,Sundar,Shyam
1920.0,Summer,Wrestling,"Featherweight, Freestyle, Men (Olympic)",Dinkkarao Shinde,58722,IND,,4.0,False,,Dinkkarao,Shinde
1956.0,Summer,Wrestling,"Middleweight, Freestyle, Men (Olympic)",Bakshish Singh,58723,IND,,,False,,Bakshish,Singh
1948.0,Summer,Wrestling,"Lightweight, Freestyle, Men (Olympic)",Banta Singh,58724,IND,,,False,,Banta,Singh
1964.0,Summer,Wrestling,"Bantamweight, Greco-Roman, Men (Olympic)",Bishambar Singh,58725,IND,,,False,,Bishambar,Singh
1964.0,Summer,Wrestling,"Bantamweight, Freestyle, Men (Olympic)",Bishambar Singh,58725,IND,,6.0,False,,Bishambar,Singh
1968.0,Summer,Wrestling,"Bantamweight, Freestyle, Men (Olympic)",Bishambar Singh,58725,IND,,,False,,Bishambar,Singh
1956.0,Summer,Wrestling,"Welterweight, Freestyle, Men (Olympic)",Devi Singh,58726,IND,,,False,,Devi,Singh
1984.0,Summer,Wrestling,"Featherweight, Freestyle, Men (Olympic)",Gian Singh,58727,IND,,,False,,Gian,Singh
1980.0,Summer,Wrestling,"Lightweight, Freestyle, Men (Olympic)",Jagmander Singh,58728,IND,,4.0,False,,Jagmander,Singh
1984.0,Summer,Wrestling,"Lightweight, Freestyle, Men (Olympic)",Jagmander Singh,58728,IND,,,False,,Jagmander,Singh
1972.0,Summer,Wrestling,"Lightweight, Freestyle, Men (Olympic)",Jagrup Singh,58729,IND,,,False,,Jagrup,Singh
1964.0,Summer,Wrestling,"Middleweight, Freestyle, Men (Olympic)",Jit Singh,58731,IND,,,False,,Jit,Singh
1980.0,Summer,Wrestling,"Light-Heavyweight, Freestyle, Men (Olympic)",Kartar Dhillon Singh,58732,IND,,,False,,Kartar,Dhillon
1984.0,Summer,Wrestling,"Heavyweight, Freestyle, Men (Olympic)",Kartar Dhillon Singh,58732,IND,,7.0,False,,Kartar,Dhillon
1988.0,Summer,Wrestling,"Heavyweight, Freestyle, Men (Olympic)",Kartar Dhillon Singh,58732,IND,,,False,,Kartar,Dhillon
1988.0,Summer,Wrestling,"Flyweight, Freestyle, Men (Olympic)",Kuldeep Singh,58733,IND,,,False,,Kuldeep,Singh
1960.0,Summer,Wrestling,"Middleweight, Freestyle, Men (Olympic)",Madho Singh,58734,IND,,5.0,True,,Madho,Singh
1964.0,Summer,Wrestling,"Welterweight, Freestyle, Men (Olympic)",Madho Singh,58734,IND,,,False,,Madho,Singh
1980.0,Summer,Wrestling,"Light-Flyweight, Freestyle, Men (Olympic)",Mahabir Singh,58735,IND,,5.0,False,,Mahabir,Singh
1984.0,Summer,Wrestling,"Flyweight, Freestyle, Men (Olympic)",Mahabir Singh,58735,IND,,6.0,False,,Mahabir,Singh
1964.0,Summer,Wrestling,"Flyweight, Greco-Roman, Men (Olympic)",Malwa Singh,58736,IND,,,False,,Malwa,Singh
1964.0,Summer,Wrestling,"Flyweight, Freestyle, Men (Olympic)",Malwa Singh,58736,IND,,,False,,Malwa,Singh
1968.0,Summer,Wrestling,"Welterweight, Freestyle, Men (Olympic)",Mukhtiar Singh,58737,IND,,,False,,Mukhtiar,Singh
1972.0,Summer,Wrestling,"Welterweight, Freestyle, Men (Olympic)",Mukhtiar Singh,58737,IND,,,False,,Mukhtiar,Singh
1980.0,Summer,Wrestling,"Welterweight, Freestyle, Men (Olympic)",Rajinder Singh,58738,IND,,6.0,False,,Rajinder,Singh
1984.0,Summer,Wrestling,"Welterweight, Freestyle, Men (Olympic)",Rajinder Singh,58738,IND,,4.0,False,,Rajinder,Singh
